id,split,V,A,D,text
IntroDublin_5999_6142,train,3.29,3.14,3.29,"Phoenix Park in the northwest is the largest open space, but squares like St. Stephen’s Green are the garden oases of the city."
IntroDublin_60_165,train,3.2,3.0,2.8,"As capital of Europe’s most explosive economy, Dublin seems to be changing before your very eyes."
IntroDublin_6151_6239,train,3.25,3.25,3.25,"On the coast, Sandymount, Dollymount, and Killiney strands are the places to go."
IntroDublin_6240_6470,train,3.29,3.14,3.0,"The beautiful Wicklow Mountains, and the Wicklow Mountains National Park provide a more rugged countryside, and the area has breathtaking houses and gardens such as Castletown, Mount Usher, and Powerscourt."
IntroDublin_6471_6633,train,3.1,3.1,3.2,"To the north and west are the ancient sites of Ireland: Malahide Castle, the evocative hill of Tara, and the long barrows of Knowth and Newgrange."
IntroDublin_663_863,train,3.0,2.75,2.75,"This busy, modern European city sits on a thousand years of history — history is present everywhere, from elegant Merrion Square to the bullet holes on the General Post Office."
IntroDublin_6642_6724,train,3.0,2.7,3.0,The DART (Dublin Area Rapid Transit) runs north and south along the coast.
IntroDublin_6725_6805,train,3.12,2.88,3.12,It’s an ideal way for the visitor to reach outlying sights and villages.
IntroDublin_6806_6910,dev,3.2,3.1,3.1,"There are many guided bus tours to sights outside the city, and some are accessible by city bus."
IntroDublin_6919_6934,train,3.22,3.0,3.11,Young at Heart?
IntroDublin_6943_6966,train,2.9,2.8,3.1,Dublin is a young city.
IntroDublin_6967_7136,train,3.0,3.0,3.0,"Almost half of Ireland’s population is under twenty-five, and with its universities and professional schools, Dublin also has a large student population."
IntroDublin_7137_7284,train,3.44,3.22,3.33,"The universities attract students from all over the world, and this influx helps to make Dublin a busy, buzzing international city."
IntroDublin_7285_7367,dev,3.78,3.44,3.33,"However, young and old, stranger and Dubliner rub shoulders quite happily."
IntroDublin_7368_7441,test,3.2,3.1,3.1,Religion and respect for parents has not yet gone out of fashion.
IntroDublin_7442_7613,test,3.3,3.1,3.2,And young graduates are not leaving now — multinational corporations and European Union investment mean there are plenty of opportunities for them at home.
IntroDublin_7622_7657,train,3.5,3.2,2.9,Unemployment is at an all-time low.
IntroDublin_7658_7712,train,3.2,3.1,3.1,The Irish are actually beginning to come home.
IntroDublin_864_968,train,3.0,2.6,3.0,"It’s also a city of the imagination, reinvented and reappraised in the literature of its exiles."
IntroDublin_969_1118,train,3.4,3.3,3.1,"And the old Dublin is with us, too — the irreverent city of wit and charm and that peculiar magic possessed by Ireland and the Irish."
IntroHongKong_1009_1193,train,2.89,3.0,3.11,"Today Hong Kong remains a capitalist enclave with its laws and rights intact, and China has promised that Hong Kong will continue in this fashion for at least 50 years."
IntroHongKong_1202_1301,train,3.43,3.29,3.43,Beijing’s announced policy of maintaining Hong Kong’s prosperity and stability makes sense.
IntroHongKong_1302_1457,train,3.0,2.9,3.0,"Hong Kong has long been China’s handiest window on the West, and the city is unrivaled in its commercial know-how and managerial expertise."
IntroHongKong_1458_1557,dev,3.0,2.7,2.8,Around the time of the transition there was much speculation about how things would change.
IntroHongKong_1558_1761,test,2.9,2.1,3.3,"But in fact, once news of the handover vanished from the front pages, the people of Hong Kong returned to their usual topics of conversation: the economy and the price of housing."
IntroHongKong_171_262,test,3.6,3.5,3.1,With its vibrant atmosphere and night-and-day activity it is an intoxicating place.
IntroHongKong_1770_1851,train,3.0,2.9,2.9,The impression of the visitor today will be that very little has changed.
IntroHongKong_1852_2078,train,2.9,3.1,2.9,"Establishments are no longer called “Royal,” Queen Elizabeth has vanished from the coinage, and the Union Jack has been replaced by the flag of China and the new Hong Kong flag with its bauhinia flower."
IntroHongKong_2079_2249,train,3.12,3.0,3.25,"But in fact, there have been changes, many of them due to economic progress, new construction, and other factors that influence cities all over the world."
IntroHongKong_2258_2281,train,3.1,2.9,3.1,Others are more subtle.
IntroHongKong_2282_2450,train,3.1,2.7,3.0,British social customs are still evident in the kind of polite service you get in hotels and in the long lines of people waiting for buses at rush hour.
IntroHongKong_2451_2582,train,2.88,3.12,2.88,The British population has decreased; today there are as many American and Australian ex-pats as there are British.
IntroHongKong_2591_2766,train,2.63,2.75,2.88,"With a population of nearly eight million and a total area of just over 1,095 square km (423 square miles), housing is one of Hong Kong’s perennial nightmares."
IntroHongKong_263_350,train,2.8,3.0,3.2,Hong Kong is crowded — it has one of the world’s greatest population densities.
IntroHongKong_2767_3013,test,3.1,2.7,3.1,"To alleviate the problem, the government has become the city’s major landlord with the construction of massive apartment blocks that, though they have every modern facility, average only 9 square m (100 square ft) in size."
IntroHongKong_27_59,train,3.0,2.62,2.88,Hong Kong and Its People
IntroHongKong_3014_3160,train,2.71,3.29,3.0,"Whole cities have been created in the New Territories, although the unimaginative architecture of these towns has been criticized."
IntroHongKong_3169_3219,test,3.0,3.0,3.0,"Of Hong Kong’s population, 98 percent are Chinese."
IntroHongKong_3350_3490,test,3.4,3.0,3.2,"The Chinese people have been described as hardworking and pragmatic, attitudes that have contributed to Hong Kong’s success."
IntroHongKong_3491_3715,dev,3.45,2.91,3.0,"There are many stories of refugees who arrived with nothing in their pockets, set up a small sidewalk stall, worked diligently until they had their own store, and then expanded it into a modest chain."
IntroHongKong_351_584,train,3.0,3.0,3.0,"But it is also efficient, with one of the best transportation systems anywhere, and for such a crowded place, quiet — you don’t hear voices raised in anger, motorists sitting on their horns, or loud boomboxes."
IntroHongKong_3724_3861,train,3.0,2.73,2.91,"Old customs are still followed: Fate and luck are taken very seriously, and astrologers and fortune-tellers do a steady business."
IntroHongKong_3870_4062,train,3.0,3.0,3.2,"Before a skyscraper can be built, a feng shui (see page 68) investigation must take place to ensure that the site and the building will promote health, harmony, and prosperity."
IntroHongKong_4063_4184,train,3.1,3.3,3.2,"You’ll also notice that gambling is a passion, whether it be cards, mah-jong, the lottery, or the horses."
IntroHongKong_4185_4375,train,3.2,3.2,3.0,"Hong Kong has two major racetracks as well as an intensive off-track betting system, and on weekends the ferries to Macau are crowded with people on their way to the casinos."
IntroHongKong_4384_4536,train,3.22,3.33,3.0,"Sightseeing in Hong Kong starts at sea level with the enthralling water traffic — a mix of freighters, ferries, tugs, junks, and yachts."
IntroHongKong_4585_4749,train,3.3,3.2,3.1,"From Victoria Peak, Hong Kong’s highest point, or from skyscrapers and hotels, they are especially exciting at night when the lights are on."
IntroHongKong_4758_4863,train,3.3,3.4,3.2,The business and financial center and the signature soaring architecture are on Hong Kong Island.
IntroHongKong_4864_5028,test,3.12,3.12,3.12,"Across Victoria Harbor, connected by ferry and the MTR rail line, is the Kowloon peninsula with its hotels, nightlife, and almost non-stop shopping."
IntroHongKong_5029_5214,train,3.0,2.45,3.0,"Beyond, in the New Territories, are a mixture of high-rise suburban towns, ancient sites and walled villages, country parks, and farms with ducks and fish ponds."
IntroHongKong_5215_5315,train,3.2,3.2,3.2,"Hong Kong’s other, less developed islands, Lantau, Lamma, and Cheung Chau, provide getaways."
IntroHongKong_5316_5457,train,3.5,3.25,3.25,"You can also take a ferry to Macau to find an entirely different kind of city, a unique blend of Chinese and Iberian culture."
IntroHongKong_5466_5700,train,3.57,3.57,3.29,"It’s anyone’s guess what may happen in the future, but for now Hong Kong bristles with energy and ambition, and for the visitor, this beautiful city with its contrasts and variety is an exhilarating experience."
IntroHongKong_593_681,dev,3.2,3.2,3.3,Shopping never ends — there’s always another inviting spot just down the street.
IntroHongKong_682_828,train,3.3,3.3,3.0,"You’ll find Hong Kong easy to get around, the people helpful, English spoken everywhere, and food that lives up to its reputation."
IntroHongKong_68_170,dev,3.46,3.18,3.09,"Exciting, mysterious, glamorous — these words have described Hong Kong for at least a century."
IntroHongKong_837_1008,train,3.14,3.0,2.86,"On 1 July, 1997 the British Crown Colony of Hong Kong reverted to Chinese sovereignty as a Special Administrative Region of the People’s Republic of China."
Italy_1136_1162,train,2.8,2.8,3.0,Which it frequently isn't.
Italy_1163_1422,train,2.56,2.89,3.22,"But this post isn't about how melancholy I become when I haven't heard from her by 3 p.m. (which would be midnight over there), because anyone who follows me on Facebook already knows that and because this post concerns Urbino, not my daily descent into emo."
Italy_121_419,train,2.45,2.73,2.91,"As you probably noticed, my wife is currently on vacation without me -— which is different than a vacation from me, although given how frequently insufferable I am, I could understand the appeal of such—in the le Marche region of Italy, which is immediately south of Tuscany and full of communists."
Italy_1423_1571,train,3.3,3.4,3.2,"I've written about Urbino before , but because the wife is providing me with such dazzling photographs of the city, I feel compelled to do so again."
Italy_1572_1654,train,3.14,2.71,3.0,"As I noted in that post, Urbino is not a ""built"" city so much as an ""evolved"" one."
Italy_1613_1620,train,3.0,3.0,3.12,"""built"""
Italy_1640_1649,train,3.27,3.0,3.0,"""evolved"""
Italy_1655_1718,train,2.9,2.8,3.0,(The De Landa seems to have become an unwitting theme of late.)
Italy_1719_2196,train,3.0,3.12,3.0,"Of course it was built , but it was built vertically within the city walls, meaning that new buildings were constructed atop existing ones like so: The effect is the sort of architecture one only finds in dreams or representations of them, like the one in the finale of the fourth season of Buffy the Vampire Slayer , wherein Joss Whedon took advantage of contiguous three-walled film sets to depict Xander Harris moving seamlessly from the upstairs bathroom at Buffy's house:"
Italy_2198_2875,test,2.9,3.0,3.0,"Into the Initiative's underground bunker: Then, from the bathroom-Initiative across the hall: Into his parent's basement: And into an ice cream truck: Past the the come-hither lesbians: Through the back of the ice cream truck: By means of a passage: That returns him to you guessed it his parents' basement: In which he exits the same door he originally entered it from Buffy's house only to end up in the halls of Sunnydale High and (shortly) an Apocalypse Now parody: The only difference between what Whedon did and Urbino is that you could travel through the side streets of Urbino with a camera and accomplish such feats (minus the Coppola) without needing to cut once ."
Italy_2876_3084,train,3.12,2.88,3.0,"Because without leaving officially sanctioned lanes of transportation, pedestrians can venture into and through outdoor kitchens, university departments, the central hallway of apartment buildings, and so on."
Italy_28_119,test,2.7,2.7,2.8,The effect of not being on vacation in Italy on a man with a tall stack of papers to grade.
Italy_3333_3451,train,3.0,3.0,3.0,"(This isn't technically true, but it accurately describes how it feels to those unaccustomed to the city's geography.)"
Italy_3743_3901,train,2.82,2.91,3.0,"""recognize the fingerprints of amateur photographers the world over who think a 'good' photograph is one framed in the most dull and predictable way possible"""
Italy_3823_3829,train,3.78,3.22,3.11,'good'
Italy_3918_4208,train,3.2,2.6,3.0,"I only mention that because in 2002 I visited the city with the wife and, as you probably guessed, the real point of this post was to indulge in a bit of vicarious vacationing before returning to a stack of ungraded papers that no amount of actual grading seems to have the power to reduce."
Italy_3_25,train,3.0,2.75,2.88,"Wednesday, 26 May 2010"
Italy_420_647,train,2.5,3.25,3.25,"As evidence of how thoroughly corrupt the region is, I present a picture (courtesy of her) of the cabin she'll be staying in free of charge until July: That's the view she'll be writing her dissertation to the next two months."
Italy_4210_4241,train,3.0,2.7,3.1,"*If it wasn't, even Homer nods?"
Italy_4242_4409,train,3.0,3.3,3.2,"No, but seriously, if that's not a picture I actually took, it's exactly the sort I relentlessly take, whereas check out the wife's chops above: the woman has an eye ."
Italy_4413_4455,train,2.9,3.0,3.0,"If she is working, she is not on vacation."
Italy_4456_4636,train,2.5,3.25,2.88,AND this time apart will make you stronger and make you realize marriage is work and you need to put some in or the marriage dies and you are left with an empty hole in your heart.
Italy_4637_4810,dev,2.6,2.8,2.7,"I know this is over kill, but you need to get out of the funk you are in and grade the papers and finish the course so you can get some down time and catch up on your sleep."
Italy_4812_4865,train,3.0,2.5,3.0,"Posted by: alkau | Wednesday, 26 May 2010 at 11:11 AM"
Italy_4868_4942,train,3.5,3.5,2.9,have a happy vacation that place looks fascinating I should get a passport
Italy_4944_5001,train,3.0,3.0,3.0,"Posted by: happyfeet | Wednesday, 26 May 2010 at 09:57 PM"
Italy_5113_5174,train,3.6,3.1,2.7,"I'm having to live it through my beautiful, vacationing wife."
Italy_5230_5233,train,3.0,2.7,2.9,oh.
Italy_5234_5257,train,2.75,3.12,2.75,Sorry I got confuzzled.
Italy_5259_5345,train,3.1,3.2,2.9,I can't wait to get Alzheimer's so I can watch Buffy again like it was the first time.
Italy_5347_5403,train,3.0,3.0,3.0,"Posted by: happyfeet | Saturday, 29 May 2010 at 12:23 PM"
Italy_648_882,test,2.54,3.18,2.63,"The region is poor (though not so much as I thought) and poorly serviced by internet and wifi: there's a router up the hill from her which sometimes provides wifi, but only then into a loft too unbearably hot to occupy during the day."
Italy_883_1135,train,2.9,3.2,2.9,"So the only opportunity I have to talk to her (via Skype) is that last hour in the late evening when the loft cools enough to be habitable—provided, of course, that the wifi strength that evening is strong enough to establish and maintain a connection."
Madame_White_Snake_10087_10350,train,3.4,3.3,3.3,"Readers of early versions of the story might have been cheering for the defeat of this demon disguised as a beauty, and would have enjoyed reading the stories for the lurid horror details and later her crushing defeat."
Madame_White_Snake_10351_10738,train,3.0,3.12,3.0,"Conversely, the authors of the two stories examined here do not give readers motivation to wish for the death of Madame White Snake, so the pleasure of the narrative - to borrow appropriate phrasing from film theory - comes not from the death of the insubordinate, disruptive force, from watching the transgressions themselves."
Madame_White_Snake_10752_10982,train,2.89,2.78,3.11,"In an essay on the femme fatale heroines of film noir, Janey Place argues that the strong behavior of the female characters supersedes the moral lessons supposedly imparted by their morals at the end."
Madame_White_Snake_10983_11172,train,3.12,3.0,3.0,"She writes, “the final ‘lesson’ of the myth often fades into the background and we retain the image of the erotic, strong, unrepressed (if destructive) woman.”"
Madame_White_Snake_10995_11172,train,3.14,3.14,2.86,"“the final ‘lesson’ of the myth often fades into the background and we retain the image of the erotic, strong, unrepressed (if destructive) woman.”"
Madame_White_Snake_11006_11014,train,2.9,2.8,3.0,‘lesson’
Madame_White_Snake_1115_1347,train,2.56,2.89,2.89,"Early tales of Madame White Snake appeared in China as early as the Song Dynasty, and initially her portrayal was fairly direct, as a villainous demon who drains the life force out of her human husband."
Madame_White_Snake_11191_11330,train,3.0,3.0,3.0,"Janey Place, “Women in Film Noir” in Women in Film Noir, ed. E. Ann Kaplan (London: British Film Institute, 2003), 48."
Madame_White_Snake_11204_11224,train,3.0,2.4,3.0,“Women in Film Noir”
Madame_White_Snake_11347_11601,train,3.0,3.4,3.1,"In these two stories, the femme fatale Madame White Snake is going to live on in the minds of readers not as the shrunken snake trapped under a pagoda, but the sexy, aggressive woman who took a weaker human man as her lover."
Madame_White_Snake_11615_11817,train,3.0,2.7,3.1,"This resistant reading of the text may be too colored by modern viewpoints, since it is impossible to know for certain what readers in the past enjoyed about these stories."
Madame_White_Snake_11818_11962,train,2.89,3.11,3.0,"However, consciously or unconsciously, these authors created a female character who fits the characteristics of a feisty heroine."
Madame_White_Snake_11963_12115,test,3.18,2.91,3.18,"In fact, Communists in the PRC in the 1970s reclaimed her as a feminist symbol for women who rebel against the patriarchy."
Madame_White_Snake_12159_12502,train,3.2,3.1,3.0,"Just as the dangerous femme fatale of noir films has reemerged as a heroine in her own right, rather than the sexy death trap for the male protagonist, so too Lady White Snake should be reclaimed for her sexual assertiveness and life slightly outside the bounds of conventional social expectations."
Madame_White_Snake_1366_1513,train,2.91,2.91,3.09,"Lai, Whalen. ""From Folklore to Literate Theater: Unpacking ""Madame White Snake""."" Asian Folklore Studies 51, no. 1 (1992): 52."
Madame_White_Snake_1425_1466,train,3.0,3.0,3.0,"""Madame White Snake"""
Madame_White_Snake_152_377,train,3.0,3.0,3.0,"The Chinese legend of Madame White Snake, the snake demon that takes human form and becomes the wife of a man, has exerted a lasting influence over East Asian folktales and fiction for centuries."
Madame_White_Snake_1530_1763,train,3.0,3.0,3.0,"But over time, characterizations of her became more complex, and the persona of Madame White Snake became more sympathetic, and perhaps even a model of the ideal Confucian wife, particularly in “Pagoda”."
Madame_White_Snake_1754_1762,train,3.0,3.1,3.0,“Pagoda”
Madame_White_Snake_1764_1945,train,3.4,2.8,2.9,"Whalen Lai notes, “She was a loving wife, a caring mother, rescuer of her family from the first flood, and, at that point, a general benefactor of man."
Madame_White_Snake_1782_2043,train,3.46,2.82,3.0,"“She was a loving wife, a caring mother, rescuer of her family from the first flood, and, at that point, a general benefactor of man. She took on the virtues of a traditional Chinese female, particularly forbearance”"
Madame_White_Snake_1946_2044,test,3.33,2.5,3.17,"She took on the virtues of a traditional Chinese female, particularly forbearance”."
Madame_White_Snake_2063_2073,train,2.9,2.8,3.1,"Ibid., 53."
Madame_White_Snake_2090_2194,train,3.0,2.86,3.0,"But if she were really an ideal wife, why could she not live happily with her human mate?"
Madame_White_Snake_2195_2230,train,2.9,3.2,3.1,Her dangerous sexuality is the key.
Madame_White_Snake_2243_2555,train,3.1,3.1,3.1,"Femme fatale might seem an unusual term to apply to a character from pre-modern Chinese and Japanese literature who may exemplify the virtues of an ideal Confucian wife, since it is primarily associated with film characters, particularly those of the film noir genre."
Madame_White_Snake_2556_3060,dev,3.0,2.8,2.9,"But this term, which is relatively speaking, a neologism (The earliest uses were around the beginning of the 20th century Oxford English Dictionary, “Femme, ” Oxford University Press, http://dictionary.oed.com/cgi/entry/50083541/50083541se3?single=1&query_type=word&queryword=femme+fatale&first=1&max_to_show=10&hilite=50083541se3 ), is an apt description of the depiction of Madame White Snake and all her incarnations."
Madame_White_Snake_2738_2747,train,3.0,2.9,2.9,"“Femme, ”"
Madame_White_Snake_3061_3191,train,2.75,3.5,2.63,"It refers to a woman who is dangerously attractive, and lures men to their downfall with her sexual attractiveness."
Madame_White_Snake_3192_3300,train,3.25,3.38,3.12,"In both incarnations of Madame White snake, the authors depict her as bewitchingly beautiful."
Madame_White_Snake_3301_3541,train,3.29,3.29,3.0,"Toyoo, her human lover in “Lust of the White Serpant” cannot shake the image of her beauty from his mind and dreams of her, and finds himself “disturbed and agitated” by her “ethereal beauty”."
Madame_White_Snake_3342_3369,train,3.0,3.0,3.0,“Lust of the White Serpant”
Madame_White_Snake_3473_3497,train,2.12,4.0,2.87,“disturbed and agitated”
Madame_White_Snake_34_139,train,3.0,2.8,2.8,"Amanda Bates November 11, 2008 Madame White Snake: East Asian Femme Fatale of Old"
Madame_White_Snake_3505_3540,train,3.5,3.25,3.25,“ethereal beauty”
Madame_White_Snake_3560_3854,train,3.0,3.0,3.1,"Ueda, Akinari. Ugetsu Monogatari : Tales of Moonlight and Rain : A Complete English Version of the Eighteenth-Century Japanese Collection of Tales of the Supernatural. Vancouver: University of British Columbia Press, 1974, 162-164."
Madame_White_Snake_378_821,train,3.0,2.5,3.13,"Two quintessential novellas, “The Lust of the White Serpant” from Ugetsu Monogatari by the Japanese author Ueda Akinari and “Eternal Prisoner under Thunder Peak Pagoda” a traditional Chinese story, are both relatively complex and demonstrate not only the evolution of the White Snake figure to become a more believable human, but also what aspects may have given her enduring appeal."
Madame_White_Snake_3871_4094,train,3.1,3.2,2.9,"In “Eternal Prisoner,” Madame White Snake’s bewitching beauty follows her lover Hsü into his dreams, and the next morning “he was so distracted that he could not concentrate on doing business.”"
Madame_White_Snake_3874_3893,train,2.7,3.1,2.7,"“Eternal Prisoner,”"
Madame_White_Snake_4008_4094,train,2.5,2.8,2.5,“he was so distracted that he could not concentrate on doing business.”
Madame_White_Snake_407_453,train,3.0,2.67,3.11,“The Lust of the White Serpant”
Madame_White_Snake_4113_4162,train,2.6,3.0,2.6,“Eternal Prisoner under the Thunder Peak Pagoda.”
Madame_White_Snake_4113_4343,train,3.1,2.9,3.1,"“Eternal Prisoner under the Thunder Peak Pagoda.” Trans. Diana Yu, in Y. W. Ma and Joseph S. M. Lau. Traditional Chinese Stories : Themes and Variations. Boston: Zheng & Zui Co, 1986, 358."
Madame_White_Snake_4360_4506,train,2.5,3.0,2.9,"Both of these stories align negative connotations with her beauty, suggesting that her sexuality is the cause of their distraction."
Madame_White_Snake_4519_4731,train,3.0,2.71,3.0,"In addition to distracting sexuality, the irregular characterization of Madame White Snake might be another trait her character has in common with the archetypical noir femme fatale."
Madame_White_Snake_4732_5122,train,3.0,2.67,2.78,"In her essay analyzing the noir film from a feminist perspective, Christine Gledhill writes “Not only is the hero frequently not sure whether the woman is honest or a deceiver, but the heroine’s characterisation is itself fractured so that it is not evident to the audience whether she fills the [femme fatale] stereotype or not”."
Madame_White_Snake_4839_5121,train,2.9,3.1,3.0,"“Not only is the hero frequently not sure whether the woman is honest or a deceiver, but the heroine’s characterisation is itself fractured so that it is not evident to the audience whether she fills the [femme fatale] stereotype or not”"
Madame_White_Snake_5141_5349,train,3.0,2.5,3.17,"Christine Gledhill, “Klute 1: A Contemporary Film Noir and Feminist Criticism,” in Feminism and Film, ed. E. Ann Kaplan (New York: Oxford University Press, 2004), 81."
Madame_White_Snake_5161_5220,train,3.0,2.8,2.9,"“Klute 1: A Contemporary Film Noir and Feminist Criticism,”"
Madame_White_Snake_517_576,train,2.64,3.0,2.64,“Eternal Prisoner under Thunder Peak Pagoda”
Madame_White_Snake_5366_5802,test,3.12,3.12,2.88,"While both stories each characterize Madame White Snake fairly consistently within their narratives, the uneven characterization in film noir perhaps mirrors the evolution of her character over time: readers may not be sure whether she is a pure villainess or whether she is a good wife who is badly treated by society, because there is evidence of both throughout her legend."
Madame_White_Snake_5803_5989,train,2.8,3.1,3.0,"She is a loyal wife to her husband as she has promised, but she also causes him to find trouble with the law and deceives him about her supernatural nature."
Madame_White_Snake_6002_6118,dev,2.7,2.9,2.7,The complications in her character serve to undercut the ostensible didactic intent of these stories.
Madame_White_Snake_6349_6548,train,2.8,3.0,3.1,This is quite similar to the expected end for the femme fatal character in films - she is punished in some way so that social order and proper gender roles are restored.
Madame_White_Snake_6549_6739,train,2.91,2.82,3.0,"In both stories, Madame White Snake’s secret is uncovered and a monk comes to exorcise her, and she is eventually rendered powerless and trapped under a pagoda."
Madame_White_Snake_6740_6867,train,3.0,2.9,3.0,"Her husband becomes a monk, and this further implicates Lady White Snake, this time from a Buddhist perspective."
Madame_White_Snake_6868_7043,train,2.6,3.1,3.2,Female beauty is a dangerous thing that ties men to the transitory world and prohibits them from being free from desire and ascending to Nirvana.
Madame_White_Snake_7044_7123,train,2.73,3.0,3.09,"Furthermore, Lady White Snake’s lover is far from the ideal man."
Madame_White_Snake_7124_7170,test,2.5,3.2,3.0,He is weak-willed and not particularly useful.
Madame_White_Snake_7171_7304,train,2.8,3.2,3.1,"In “Lust,” the priest informs Toyoo “Those creatures took advantage of your fair looks and tempted you."
Madame_White_Snake_7189_7196,train,3.4,3.8,3.2,"“Lust,”"
Madame_White_Snake_7222_7414,test,2.6,3.0,2.9,"“Those creatures took advantage of your fair looks and tempted you. But you, yourself, owing to a lack of courage and spirit, fell victim to their temporary form”"
Madame_White_Snake_7305_7478,dev,2.7,2.9,2.9,"But you, yourself, owing to a lack of courage and spirit, fell victim to their temporary form” Ugetsu Monogatari, 177-178. ."
Madame_White_Snake_7479_7596,train,2.9,3.2,3.2,"The implications of this are that a stronger, more capable man would not fall for the Lady’s trickery."
Madame_White_Snake_7597_7650,test,3.0,3.0,3.0,But are the morals of these stories entirely sincere?
Madame_White_Snake_7666_7766,train,3.12,3.12,3.25,"If they were, Madame White Snake would be unmistakably depicted as an evil character."
Madame_White_Snake_7779_7917,train,3.0,2.8,2.8,"Instead, both these stories feature many moments where readers have great sympathy for her, despite her depraved sexuality."
Madame_White_Snake_7918_8154,train,3.7,3.2,3.2,"Certainly, readers admire her patience and loyalty: “I searched everywhere, and now that at last I’ve found you, I’m very happy,” Ibid.,173. she gushes to him in “Lust.”"
Madame_White_Snake_7985_8080,train,4.38,3.62,3.5,"“I searched everywhere, and now that at last I’ve found you, I’m very happy,”"
Madame_White_Snake_8147_8154,train,3.4,3.2,3.0,“Lust.”
Madame_White_Snake_8155_8271,train,2.5,3.1,3.2,Readers must also acknowledge that her human lover is breaking his promise to her when he leaves her.
Madame_White_Snake_8272_8445,train,3.0,3.4,2.9,"She pleads with him, “We have a love bond between us, as constant as the T’ai Mountains and the Eastern Sea, and we must live and die together."
Madame_White_Snake_8293_8606,train,4.0,3.44,2.89,"“We have a love bond between us, as constant as the T’ai Mountains and the Eastern Sea, and we must live and die together. Please, since we are already married, take me back, and let’s stay together the rest of our lives. Wouldn’t that be wonderful?”"
Madame_White_Snake_837_1102,dev,3.0,3.0,3.2,"While both these stories are ostensibly morality tales about the dangerous beauty of this femme fatale, the true source of pleasure from these narratives is the femme fatale’s transgressive behavior, not her eventual punishment for it."
Madame_White_Snake_8446_8559,train,2.71,3.43,3.14,"Please, since we are already married, take me back, and let’s stay together the rest of our lives."
Madame_White_Snake_8560_8606,dev,3.8,3.6,3.2,Wouldn’t that be wonderful?”
Madame_White_Snake_8625_8644,train,2.4,3.2,2.5,"“Eternal Prisoner,”"
Madame_White_Snake_8625_8649,dev,3.09,2.73,3.09,"“Eternal Prisoner,” 369."
Madame_White_Snake_8666_9267,train,2.9,2.9,3.0,"In another traditional vernacular story, “Tsu Shih-Niang Sinks the Jewel Box in Anger, “Tu Shih-Niang Sinks the Jew Box in Anger,” trans, Richard M. W. Ho, in Y. W. Ma and Joseph S. M. Lau. Traditional Chinese Stories : Themes and Variations. Boston: Zheng & Zui Co, 1986, 358. ” the male protagonist breaks a promise he made to his concubine lover, and suffers for it, suggesting that traditionally, loyalty and keeping ones word was valued on the man’s part as well as a woman’s."
Madame_White_Snake_8707_9035,train,3.0,3.0,3.1,"“Tsu Shih-Niang Sinks the Jewel Box in Anger, “Tu Shih-Niang Sinks the Jew Box in Anger,” trans, Richard M. W. Ho, in Y. W. Ma and Joseph S. M. Lau. Traditional Chinese Stories : Themes and Variations. Boston: Zheng & Zui Co, 1986, 358. ”"
Madame_White_Snake_9268_9482,train,2.7,2.9,2.8,"So her husband’s failure to follow through on his end of the bargain, completely forgetting the love he once had for her, makes readers more sympathetic to Madame White Snake’s plight."
Madame_White_Snake_9496_9647,dev,2.6,3.3,2.9,"However, no matter how much sympathy Madame White Snake may gather from readers, the story still ends with her trapped under the pagoda."
Madame_White_Snake_9648_9819,train,3.11,2.67,3.22,"These stories draw from the long tradition of supernatural and ghost stories, which usually end with the demon destroyed or at least subdued."
Madame_White_Snake_9820_10086,train,3.0,2.9,2.9,"In the initial versions of this story Madame White Snake harmed her human lover, so her entrapment under a pagoda by a Taoist monk or later, a Buddhist monk Lai, 53. would have been a satisfying ending."
NWF1_1024_1327,train,3.44,3.0,3.33,"While you are under no obligation for these small tokens of appreciation, we do hope that they will remind you to do your part in our conservation effort on behalf of all wildlife and wild places by... accepting this special invitation to join National Wildlife Federation as our newest member."
NWF1_1337_1419,train,3.0,2.88,3.38,I’m sure you’ve heard of us either directly or by our publications and activities.
NWF1_1420_1506,train,3.5,3.12,3.12,We are one of America’s largest and most successful conservation and education groups.
NWF1_1507_1572,train,2.9,3.0,3.1,Ever hear of Ranger Rick the famous children’s wildlife magazine?
NWF1_154_178,train,3.2,2.8,3.0,"Dear Friend of Wildlife,"
NWF1_1573_1583,train,3.0,3.3,3.3,That’s us!
NWF1_1606_1664,dev,3.1,3.0,3.0,Ranger Rick is just one of our many wildlife publications.
NWF1_1665_1720,dev,3.5,3.4,3.4,We also publish Your Big Backyard and Wild Animal Baby.
NWF1_1721_1884,dev,3.3,3.2,3.3,"And we’re famous for distributing the one magazine in America that’s been called “the world’s most beautiful nature magazine,” the award-winning NATIONAL WILDLIFE."
NWF1_1802_1847,train,3.88,3.12,3.0,"“the world’s most beautiful nature magazine,”"
NWF1_187_333,train,3.8,3.5,3.0,I hope you will be pleasantly surprised -- and delighted -- with the enclosed National Wildlife Wrapping Paper Collection and matching gift tags.
NWF1_1904_2170,dev,3.12,3.37,3.37,As a member you’ll play a role in educating millions of Americans — young and old alike — through these outstanding wildlife publications and many other related activities such as distributing Wildlife Week materials to millions of American schoolchildren each year.
NWF1_2180_2197,train,3.0,2.9,3.0,"(over, please...)"
