id,split,V,A,D,text
20020731-nyt_47701_47783,dev,3.27,3.09,3.27,"The 1970 Clean Air Act is a landmark statute, deserving of thoughtful improvement."
20020731-nyt_47784_47839,train,2.5,2.8,3.1,"The Bush bill, as written, is not the way to get there."
20020731-nyt_4828_4973,train,2.9,2.7,2.9,"In Torricelli's case, it acted without conducting a full investigation, saying the case had been exhaustively scrutinized by federal authorities."
20020731-nyt_4974_5274,train,2.6,3.1,2.8,"A lawyer for Chang, Bradley D. Simon, said Tuesday night that he was disappointed that the ethics panel had confirmed only a handful of the gifts he said his client had given Torricelli, and that the panel did not deal with what he said were actions by Torricelli to thwart the federal investigation."
20020731-nyt_5275_5340,train,2.57,3.0,3.14,"""This matter was far more serious than what the committee found,"""
20020731-nyt_5275_5352,train,2.75,3.25,2.88,"""This matter was far more serious than what the committee found,"" Simon said."
20020731-nyt_5353_5550,train,2.9,2.9,3.1,"According to two government officials involved in the inquiry, the Ethics Committee received a vast amount of information from federal investigators, some of it under a court order issued in March."
20020731-nyt_5551_5818,dev,3.0,2.82,3.0,"That information included witness statements, store receipts and other documents indicating that Chang had paid for expensive items given to Torricelli, his sister, one of his longtime aides, Roberta Stern, and one of Torricelli's former girlfriends, Judy D. Balaban."
20020731-nyt_5819_5993,train,2.89,3.0,3.0,"The committee's letter did not mention Chang's reported gifts to Torricelli of an $8,100 Rolex watch, about a dozen Italian-made suits and a $3,816 antique grandfather clock."
20020731-nyt_5994_6106,dev,2.88,3.0,3.0,"Nor did it cite a $1,590 Oriental carpet that Chang gave to Torricelli's former wife, Susan Holloway Torricelli."
20020731-nyt_599_741,train,2.38,3.25,3.25,"""Your actions and failure to act led to violations of Senate rules (and related statutes) and created at least the appearance of impropriety,"""
20020731-nyt_599_843,train,2.5,3.1,3.2,"""Your actions and failure to act led to violations of Senate rules (and related statutes) and created at least the appearance of impropriety,"" the three Democrats and three Republicans on the committee said in a three-page letter to Torricelli."
20020731-nyt_6107_6271,train,2.8,2.8,3.2,A government official involved in the inquiry said that evidence of those gifts was either incomplete or the subject of conflicting accounts by different witnesses.
20020731-nyt_6272_6430,train,3.2,2.8,3.1,The committee confirmed Torricelli's claims he had made partial repayments to Chang for two gifts: a large-screen television and a stereo compact-disc player.
20020731-nyt_6431_6549,train,2.8,2.8,2.9,"But it said the senator had showed ""poor judgment"" by failing to reimburse him for the full market value of the gifts."
20020731-nyt_6466_6481,test,2.4,2.8,2.7,"""poor judgment"""
20020731-nyt_6550_6745,train,2.8,3.0,3.1,"A person familiar with Torricelli's testimony to the committee said he had told its members that he repaid the ""wholesale"" cost of the appliances because Chang told him that was what he had paid."
20020731-nyt_6661_6672,train,3.0,3.0,3.0,"""wholesale"""
20020731-nyt_6746_6839,train,2.7,2.8,3.2,The ethics panel also criticized Torricelli for taking two bronze statues on loan from Chang.
20020731-nyt_6840_6957,train,3.0,3.0,3.14,"The statues, the existence of which had not been publicly known before, were displayed in Torricelli's Senate office."
20020731-nyt_6958_7157,test,3.1,3.0,3.0,"Finally, the committee appeared to have discounted Torricelli's contention that he was not responsible for expensive earrings that Chang had given as Christmas gifts to his sister, Stern and Balaban."
20020731-nyt_7158_7339,train,2.6,3.2,3.2,"The senator's belief ""that such items were of little value or were not gifts to you under the circumstances"" displayed poor judgment and violated Senate gift rules, the panel found."
20020731-nyt_7179_7266,dev,2.9,3.0,3.0,"""that such items were of little value or were not gifts to you under the circumstances"""
20020731-nyt_7340_7754,train,2.62,3.0,3.0,"According to a government official involved in the inquiry, the information reviewed by the Ethics Committee also included an analysis by federal investigators showing that during the period in which Chang claimed to have made numerous cash payments to Torricelli, the senator spent thousands of dollars more in cash than investigators could account for from his bank withdrawals and other known sources of income."
20020731-nyt_7755_8095,test,3.0,3.0,3.1,"The analysis, which was assembled from banking and credit records, income-tax returns and congressional financial-disclosure forms, showed by March of 1998, Torricelli's cash expenditures were more than $22,000 in excess of the cash he had generated from checks and automatic-teller machines, an official who has reviewed the document said."
20020731-nyt_8096_8200,train,2.9,3.0,3.0,"A spokeswoman for Torricelli, Debra DeShong, said he had fully accounted for all the money he had spent."
20020731-nyt_8201_8337,train,3.0,2.7,3.0,"""Senator Torricelli provided the committee with a full explanation of sources of income and any funds used for cash purposes,"" she said."
20020731-nyt_8338_8605,train,2.9,3.3,3.1,"Even after the ethics committee admonished Torricelli on Tuesday night, one of his most important political supporters, Senate majority leader Tom Daschle, D-S.D., continued to defend him, stating that the panel had found Chang ""a witness wholly without credibility."""
20020731-nyt_8566_8605,train,2.67,2.89,3.11,"""a witness wholly without credibility."""
20020731-nyt_8606_8898,train,3.0,3.0,3.0,"Moving quickly to make a campaign issue of the Senate letter, Bill Pascoe, Forrester's campaign manager, said the findings were evidence that Torricelli had undertaken an ""extensive campaign of misinformation and deceit,"" and called on him to release the sworn testimony he gave to the panel."
20020731-nyt_8777_8827,train,2.25,3.38,3.12,"""extensive campaign of misinformation and deceit,"""
20020731-nyt_8899_8997,test,3.11,3.0,2.89,"Pascoe said, ""Only then will New Jersey voters be able to decide Torricelli's fitness for office."""
20020731-nyt_8912_8997,train,2.9,3.0,3.1,"""Only then will New Jersey voters be able to decide Torricelli's fitness for office."""
20020731-nyt_9106_9313,train,3.11,2.89,3.0,"U.S. Secretary of State Colin Powell arrived here on Tuesday night for meetings with fellow foreign ministers aimed at solidifying a second front, in Southeast Asia, in the campaign against global terrorism."
20020731-nyt_9314_9417,train,2.89,2.89,3.11,But he has had to balance that goal with longstanding concerns about human rights abuses in the region.
20020731-nyt_9418_9646,train,2.9,3.1,3.2,"In meetings on Tuesday in Malaysia and Singapore before touching down in this oil-producing sultanate for two days of talks with members of the Association of South East Asian Nations, Powell said he repeatedly raised the issue."
20020731-nyt_95_344,train,2.5,3.5,3.1,"The Senate Ethics Committee on Tuesday night ""severely admonished"" Sen. Robert G. Torricelli, D-N.J., saying he had violated Senate rules by accepting and failing to disclose expensive gifts from a former contributor to whom he repeatedly gave help."
20020731-nyt_9647_9780,train,3.2,3.2,3.0,"""We still believe strongly in human rights, and that everything we do has to be consistent with universal standards of human rights,"""
20020731-nyt_9647_9789,train,3.11,3.0,3.11,"""We still believe strongly in human rights, and that everything we do has to be consistent with universal standards of human rights,"" he said."
20020731-nyt_9790_10069,train,2.7,2.9,3.2,"But at a news conference in Singapore, Powell hinted that the Bush administration was ready to discuss resuming military cooperation with Indonesia, the world's most populous Muslim nation and a sometimes reluctant partner in the efforts to crack down on militant Islamic groups."
602CZL285_1125_1181,dev,3.0,2.67,3.11,(please see The New York Times article I have included.)
602CZL285_1182_1267,train,4.0,3.71,3.43,"With thousands of trees and flowers in bloom, we are having a beautiful Spring!"
602CZL285_1274_1460,train,3.0,2.88,2.88,"Our extraordinary permanent collection, facility, and grounds, we understand full well, would not be possible without the philanthropic support of civic-minded men and women."
602CZL285_1461_1654,train,3.6,3.0,3.3,"In joining SCS, you join the ranks of those who believe that bringing art and art education to the city makes life better, richer, and more rewarding for the entire community."
602CZL285_1661_1739,train,2.9,2.8,3.0,A Second Century Society response card and return envelope are enclosed.
602CZL285_1740_1852,train,3.1,2.9,3.1,"Should you have questions or if I can be of assistance in any way, please call me: 317.923.1331, ext. 248."
602CZL285_1859_1869,train,3.43,3.14,3.29,"Sincerely,"
602CZL285_1876_1920,train,3.0,2.89,3.0,ARLETTA B.NEWTON Donor Relations Coordinator
602CZL285_18_30,train,3.0,2.8,3.0,"June 6, 2000"
602CZL285_1921_1931,test,3.0,2.71,3.14,Enclosures
602CZL285_1939_2117,train,3.1,2.9,2.9,"P .S. Both our Barefoot in the Grass family picnic (July 23,2000) and the annual SCS Founders Day celebration (October 11,2000) are free for Georgia O'Keeffe members."
602CZL285_2118_2138,train,3.33,3.89,3.11,Mark your calendars!
602CZL285_260_452,train,3.3,2.8,3.4,"The SCS brochure I am enclosing will give you the historic significance of SCS, as well as listing activities and specific benefits awarded to donors at the Georgia O'Keeffe level."
602CZL285_37_62,train,3.0,2.6,3.1,"Name Address City, ST Zip"
602CZL285_453_606,train,3.14,3.0,3.0,"Your Georgia O'Keeffe membership, please note, includes free admission to all art-related activities of the IMA's Young Friends of Art group."
602CZL285_613_815,train,3.12,2.62,3.37,"Additionally, I am sending traditional background materials on the Museum and the two latest issues of our Previews Magazine detailing upcoming events, exhibitions, and educational programs."
602CZL285_69_79,train,2.9,2.4,2.8,Dear Name:
602CZL285_822_1118,train,3.25,3.63,3.12,"These are particularly exciting times at the Indianapolis Museum of Art: Progress continues on the J.K. Lilly estate-Oldfields, our Ravine Garden has been restored to its original splendor, and there is national attention showered on our current exhibition of Japanese Painting."
602CZL285_86_259,train,3.5,3.0,3.17,Pat LaCrosse asked me to send this information inviting you to join the Georgia O'Keeffe Circle of the Indianapolis Museum of Art's Second Century Society (SCS).
A1_1009_1254,train,3.0,3.0,3.0,"The electronic trade free trade zone is situated in the north of Dubai, close to the free industrial zone in Jabal Ali Mountain, an area which is considered to be the first in the country, and tenth in the world for transit movement."
A1_1048_1237,train,3.3,3.0,3.2,"The inauguration of Dubai Internet City coincides with the opening of an annual IT show in Dubai, the Gulf Information Technology Exhibition (Gitex), the biggest in the Middle East."
A1_10_59,train,3.4,2.8,2.9,Inauguration of free zone in Dubai for e-commerce
A1_10_60,train,3.2,3.2,3.1,Launching the Electronics Free Trade Zone in Dubai
A1_1259_1461,train,3.1,3.1,3.1,Launching 'Dubai Internet city ' coincided with the opening of the annual information fair in Dubai which is considered to be the biggest in the Middle East - Gulf Information Technology Getix.'
A1_227_353,dev,3.2,3.1,3.1,"The preliminary stages of the project, the only one of its kind according to its designers, are estimated at $200 million."
A1_296_387,train,3.0,2.4,2.8,The cost in the first stage of this unique project is estimated at 200 million dollars.
A1_392_537,train,3.0,3.0,3.2,"Sheikh Mohammed, who is also the UAE Defence Minister, said during the launching ceremony ""we wish to make Dubai a center of modern economy""."
A1_538_683,train,3.3,3.2,3.4,"The minister, who has his own website, also said: ""I want Dubai to be the best place in the world for state-of-the-art technology companies."""
A1_542_729,train,3.2,3.3,3.0,"The minister who has a personal website on the internet, further said that he wanted Dubai to become the best place in the world for the advanced (hitech) technological companies."
A1_64_82,train,3.1,3.1,3.1,Dubai 10-28 (FP) -
A1_65_84,train,3.0,2.7,3.0,Dubai 01-82 (AFP) -
A1_688_858,train,3.0,3.12,3.0,"He said companies engaged in e-commerce would be able to set up offices, employ staff and own equipment in the open zone, including fully-owned foreign companies."
A1_734_1004,dev,3.14,2.86,3.0,"He said that it would he possible for the companies working in the electronic trade sector to make Dubai their headquarters, and to establish offices here and provide employment and own machinery in the zone opened to companies fully owned by the foreigners."
A1_83_222,dev,3.1,2.8,3.1,"Dubai's Crown Prince Sheikh Mohamed Bin Rashid Al Maktoum inaugurated a free zone for e-commerce today, called Dubai Internet City."
A1_85_291,train,3.12,3.12,3.12,"Crown Prince of Dubai Al Sheikh Mohammed bin Rashid Al Maktoom crown prince of Dubai launched today, i.e. on Saturday, an electronics free e-trade zone which has been named ""Dubai Internet City"""
A1_863_1043,train,3.0,2.86,3.14,"The e-commerce free zone is situated in north Dubai, near the industrial free zone in Jebel Ali, the top regional and tenth international leading area in container transit."
AMC2_1262_1297,train,3.2,3.1,3.1,New Hampshire Family Recreation Kit
AMC2_1323_1483,train,3.5,3.4,3.2,"Take two of our most popular Nature Walks guides, add a Quiet Water Canoe Guide and you have the makings for an unforget­table family vacation in New Hampshire!"
AMC2_1484_1664,dev,3.25,3.13,3.5,Now is your chance to get a great discount on Nature Walks in the New Hampshire Lakes Region—the latest addition to our Nature Walks series—and Nature Hikes in the White Mountains.
AMC2_150_235,train,3.6,3.1,3.3,Here are four packages with our most popular titles for you at incredibly low prices.
AMC2_1665_1857,train,3.37,3.0,3.25,"These guides are perfect for your family day hikes—they’re pocket-size, full of helpful information such as what to wear and how to prepare, and the highlights chart makes choosing a walk easy"
AMC2_1869_1985,train,3.55,2.89,3.45,"Kids love to paddle, and the expertly Water Canoe Guide: New Hampshire/Vermont is family oriented and easy to use."
AMC2_1985_2169,train,3.1,3.0,3.2,"It includes detailed maps and photographs; camping and picnicking information; driving, parking, and canoe put-in instructions; illustrated nature essays; tips on safety and equipment."
AMC2_2170_2286,test,3.6,3.2,3.3,Find a nearby hidden gem and start planning your next weekend or fam­ily vacation with all three superlative guides.
AMC2_2325_2517,train,3.2,3.0,3.0,Included in your gift set: Nature Hikes in the White Mountains Nature Walks in the New Hampshire Lakes Region Quiet Water Canoe Guide: New Hampshire/Vermont
AMC2_2598_2741,test,2.6,3.1,3.1,You can spend a lifetime in New York City and miss out on the remarkable abundance of green space throughout the metropolitan area.
AMC2_2742_2859,test,3.2,3.2,3.2,And in New York state there are even more adventures—great paddling destinations from Long Island to the Adirondacks.
AMC2_2860_2891,train,3.22,3.11,3.22,The key is knowing where to go.
AMC2_2930_2953,train,3.3,3.4,3.2,Membership in a Bottle!
AMC2_2966_3027,train,3.1,3.1,3.1,The definitive gift of friendship for any AMC member to give.
AMC2_3028_3071,train,3.3,3.2,3.1,It’s a starter kit to sharing the outdoors.
AMC2_3072_3195,train,3.5,3.17,3.17,Your friends will love you for it and you’ll be helping AMC and its stewardship of the environment with each gift you give.
AMC2_3196_3326,train,3.1,3.0,3.1,Membership in a Bottle includes: ·32-oz. loop-top Nalgene water bottle ·12-month AMC individual membership
AMC2_3339_3365,train,3.0,2.4,3.1,York by land or by water.
AMC2_3365_3607,train,3.4,3.2,3.2,"The authors of Nature Walks and Quiet Water have checked out countless locations, culling the best so you don’t have to take a long drive to a disap­pointing hike or paddle—you can rely on their reporting to guarantee a great trip every time."
AMC2_34_149,train,3.4,2.9,3.3,APPALACHIAN MOUNTAIN CLUB members take recreation time seriously and know the importance of good trail information.
AMC2_3646_3770,train,3.25,3.0,3.0,Induded in your gift set: Nature walks in and around New York City Quiet Water Canoe Guide: New York
AMC2_444_682,train,3.2,3.1,3.1,"From seaside trails in Acadia National Park to Baxter Park’s vast wilderness, you’ll encounter a host of wildlife, untram­meled hiking trails rimmed with towering pine, and more than 100 crystal-clear lakes, ponds, and thunder­ing rivers."
AMC2_695_864,train,3.0,2.57,3.43,"AMC’s Quiet Water Canoe Guide: Maine offers a chance to experience unspoiled quiet places, to observe wildlife in their natural habitat, to paddle and completely unwind."
AMC2_877_1168,train,3.1,2.8,3.0,"When you hit the trail, AMC Maine Mountain Guide and AMC Guide to Mount Desert Island and Included in your gift set: AMC Maine Mountain Guide, 7th edition AMC Guide to Mount Desert Island and Acadia National Park Quiet Water Canoe Guide: Maine"
A_defense_of_Michael_Moore_10026_10224,train,3.0,3.0,3.0,"Moore is a professional filmmaker -- he concentrates on maximum impact of each of the statements he cites, and to accomplish that effect, uses subtle interludes instead of long-winded introductions."
A_defense_of_Michael_Moore_1006_1148,train,2.8,3.0,3.1,"Not surprisingly, much of the criticism of Moore's film is misguided or outright wrong, often vastly more inaccurate than Moore's work itself."
A_defense_of_Michael_Moore_10225_10403,train,2.9,2.9,3.0,"This is a common technique, but because conservative readers are not familiar with the basics of filmmaking, they believe critics who claim that he is ""distorting"" the interview."
A_defense_of_Michael_Moore_10404_10449,train,3.0,3.0,3.0,What he does is standard filmmaking practice.
A_defense_of_Michael_Moore_10451_10497,train,2.91,2.82,3.0,The same goes for the interview which follows.
A_defense_of_Michael_Moore_10498_10680,train,2.8,3.1,3.3,"Moore's critics would expect us to have him quote Heston in his entirety, have him present fully the PR that the NRA has used to justify its rally in Denver for reasons of ""balance""."
A_defense_of_Michael_Moore_10681_10849,train,3.0,3.0,3.0,The NRA was fully aware of the scandal it would cause through its rally and decided to push on because they believed to have enough media support to successfully do so.
A_defense_of_Michael_Moore_10850_10866,train,3.4,3.0,3.2,They were right.
A_defense_of_Michael_Moore_10867_11027,train,2.67,2.89,2.89,"You claim that there was ""no way to change location, since you have to give advance notice of that to the members, and there were upwards of 4,000,000 members."""
A_defense_of_Michael_Moore_11028_11143,train,2.78,3.22,3.33,"10 days are more than enough to give advance warning of a change in location or date, had the NRA really wanted to."
A_defense_of_Michael_Moore_11271_11325,train,2.8,2.8,2.9,That does not change the fact that they did just that.
A_defense_of_Michael_Moore_11326_11423,dev,3.1,2.8,3.3,Moore presents the most important part of the speech to back up this point and ignores the fluff.
A_defense_of_Michael_Moore_11424_11474,train,3.5,3.2,3.2,This is what good documentary filmmaking is about.
A_defense_of_Michael_Moore_11475_11528,train,2.2,3.0,2.9,And here the critics again ignore important evidence:
A_defense_of_Michael_Moore_11530_11594,train,2.5,3.2,2.8,"When Heston mentions the mayor of Denver, the crowd boos loudly."
A_defense_of_Michael_Moore_11595_11773,train,2.5,3.25,2.75,Heston maganimously holds up a hand to read the mayor's letter (only to explain in detail why he chose to ignore the request -- not mentioning at all the reasons you have given!)
A_defense_of_Michael_Moore_11775_12045,train,1.7,3.7,3.4,"This booing by the crowd, not mentioned with a single word in your transcript or your article, shows that the crowd was fully aware of the controversy they would cause by coming to Littleton after children were being killed there -- and they effectively said ""Fuck you""."
A_defense_of_Michael_Moore_12034_12044,train,1.2,4.2,3.8,"""Fuck you"""
A_defense_of_Michael_Moore_12046_12126,test,2.6,3.1,3.2,To say that they could not have done otherwise is a bold lie by Moore's critics.
A_defense_of_Michael_Moore_12128_12154,train,3.0,2.88,3.12,4) The Kayla Rolland case.
A_defense_of_Michael_Moore_12213_12277,train,2.56,3.0,3.0,"The rally took place on October 17, the shooting on February 29."
A_defense_of_Michael_Moore_12278_12353,train,2.9,2.8,3.0,"Again, standard filmmaking techniques are interpreted as smooth distortion:"
A_defense_of_Michael_Moore_12354_12467,test,2.7,3.2,3.2,"""Moore works by depriving you of context and guiding your mind to fill the vacuum -- with completely false ideas."
A_defense_of_Michael_Moore_12468_12509,train,2.78,3.0,3.11,"It is brilliantly, if unethically, done."""
A_defense_of_Michael_Moore_12510_12603,train,3.0,2.89,3.0,"As noted above, the ""from my cold dead hands"" part is simply Moore's way to introduce Heston."
A_defense_of_Michael_Moore_12604_12660,train,3.0,2.75,3.0,Did anyone but Moore's critics view it as anything else?
A_defense_of_Michael_Moore_12661_12868,train,3.0,2.89,3.11,"He certainly does not ""attribute it to a speech where it was not uttered"" and, as noted above, doing so twice would make no sense whatsoever if Moore was the mastermind deceiver that his critics claim he is."
A_defense_of_Michael_Moore_12870_13031,train,2.9,3.1,2.9,"Concerning the Georgetown Hoya interview where Heston was asked about Rolland, you write: ""There is no indication that [Heston] recognized Kayla Rolland's case."""
A_defense_of_Michael_Moore_13032_13179,dev,2.6,3.0,2.9,This is naive to the extreme -- Heston would not be president of the NRA if he was not kept up to date on the most prominent cases of gun violence.
A_defense_of_Michael_Moore_13180_13285,train,3.0,3.1,3.1,"Even if he did not respond to that part of the interview, he certainly knew about the case at that point."
A_defense_of_Michael_Moore_13287_13421,train,2.7,3.1,3.0,"Regarding the NRA website excerpt about the case and the highlighting of the phrase ""48 hours after Kayla Rolland is pronounced dead"":"
A_defense_of_Michael_Moore_13422_13617,train,3.0,2.8,3.0,"This is one valid criticism, but far from the deliberate distortion you make it out to be; rather, it is an example for how the facts can sometimes be easy to miss with Moore's fast pace editing."
A_defense_of_Michael_Moore_1353_1435,train,3.1,3.2,2.8,"His documentary is full of subtle humor, jaw-dropping dialogue and dark contrasts."
A_defense_of_Michael_Moore_13618_13906,train,3.1,2.9,3.2,"The reason the sentence is highlighted is not to deceive the viewer into believing that Heston hurried to Flint to immediately hold a rally there (as will become quite obvious), but simply to highlight the first mention of the name ""Kayla Rolland"" in the text, which is in this paragraph."
A_defense_of_Michael_Moore_13908_14071,train,2.7,2.9,3.1,"Unfortunately, because the zooming is rather fast, it is easy to miss the rest of the sentence, so as you correctly note, some viewers got an incorrect impression."
A_defense_of_Michael_Moore_14072_14166,train,3.0,2.5,2.9,It would have been fair for Moore to point out this possible misinterpretation on his website.
A_defense_of_Michael_Moore_14167_14244,train,2.7,3.2,3.3,"However, the claim of deliberate distortion is ludicrous for several reasons:"
A_defense_of_Michael_Moore_14246_14327,test,3.14,3.29,3.29,"a) Moore clearly states that ""before he came to Flint"", Heston gave an interview."
A_defense_of_Michael_Moore_14275_14300,train,3.0,2.86,3.0,"""before he came to Flint"""
A_defense_of_Michael_Moore_14328_14397,train,3.0,2.86,2.86,"In the excerpt from said interview, we can see that it is from March."
A_defense_of_Michael_Moore_1436_1514,train,2.89,2.89,3.22,"All in all, it is an accurate portrayal of America's gun and violence culture."
A_defense_of_Michael_Moore_14398_14508,train,2.88,3.12,3.0,"If Moore wanted to deceive his viewers, why would he say this, and show the month the interview was published?"
A_defense_of_Michael_Moore_14510_14661,train,3.0,3.25,3.25,"b) Why should Moore leave the words ""Clinton is on the Today Show"" visible in the text, which is necessary to correctly interpret the highlighted part?"
A_defense_of_Michael_Moore_14662_14762,train,2.9,3.0,3.2,I reviewed the sequence several times and it is perfectly possible to see this text without pausing.
A_defense_of_Michael_Moore_14764_14921,train,2.8,2.9,3.1,"c) Both the ""soccer mom"" interview and the sequences showing the NRA rally make no effort to distort the fact that this rally happened months after the fact."
A_defense_of_Michael_Moore_14922_15086,train,2.4,2.8,3.2,"The camera lingers on Bush/Cheney posters, and the protestor is quoted as saying that ""we wanted to let the NRA know that we haven't forgotten about Kayla Rolland""."
A_defense_of_Michael_Moore_15008_15085,dev,2.9,3.0,3.1,"""we wanted to let the NRA know that we haven't forgotten about Kayla Rolland"""
A_defense_of_Michael_Moore_15087_15395,train,2.36,3.18,3.18,"You make the hysterical claim that the interview ""may be faked"" (on the basis that no name is shown for the interviewee), but if Moore had faked it, why the hell should he put this sentence in the protestor's mouth, which directly contradicts the conclusion that the rally happened hours after Kayla's death?"
A_defense_of_Michael_Moore_1515_1651,train,2.8,3.3,3.1,"It also raises questions about America's foreign policy of recent decades, questions which have been all but ignored by Moore's critics."
A_defense_of_Michael_Moore_15396_15462,dev,2.7,3.2,3.2,"Why did Moore, the masterful deveiver, not edit this sequence out?"
A_defense_of_Michael_Moore_15463_15483,train,2.37,3.25,3.0,This makes no sense.
A_defense_of_Michael_Moore_15485_15716,train,2.5,3.4,2.8,"Opinions may vary on how tasteless it was for Heston to hold a pro gun rally on the location of the nation's youngest school shooting months after the fact, but this sequence of ""Bowling"" is without doubt the most unfair to Heston."
A_defense_of_Michael_Moore_15717_15911,train,2.7,3.0,2.9,"The claims of deliberate distortion don't hold up when viewing the whole scene, though -- as ""Hanlon's Razor"" states, one should never attribute to malice what can be attributed to incompetence."
A_defense_of_Michael_Moore_15912_16095,train,2.8,2.8,2.9,"The somewhat inept editing of the NRA press release has led some viewers to wrong conclusions, which is unfortunate, but Moore's critics have no interest in viewing the matter fairly."
A_defense_of_Michael_Moore_16174_16311,train,3.0,3.14,3.14,"In any case, at no point does Moore make a false statement, in contradiction to claims by critics that his documentary is ""full of lies""."
A_defense_of_Michael_Moore_16327_16408,train,3.3,3.1,3.2,"""Having created the desired impression, Moore follows with his Heston interview."""
A_defense_of_Michael_Moore_16425_16525,dev,2.78,3.33,3.44,"You accuse Moore so often of changing the chronology, yet you have no problems changing it yourself."
A_defense_of_Michael_Moore_16526_16579,train,3.0,3.0,3.0,The Heston interview is at the very end of the movie.
A_defense_of_Michael_Moore_1653_1721,train,3.0,2.89,2.89,"On your webpage, you state that ""Moore's resolution is questionable."
A_defense_of_Michael_Moore_16580_17247,test,2.3,3.4,3.2,"After the Flint rally comes a brief TV interview with Heston, where he is asked about Kayla Rolland (again, clear evidence that the local media in Flint raised questions about the NRA's presence), then an inteview with country prosecutor Arthur Busch, entirely ignored by critics of the film, who also mentions Heston's presence as notable, and refers to the immediate reactions of ""people from all over America"", gun owners/groups who, according to him, reacted aggressively to warnings of having guns accessible to children, much like spanking advocates react aggressively when anti-spankers point to a case of a child being killed or severely injured by a beating."
A_defense_of_Michael_Moore_1685_1721,train,2.6,2.9,3.1,"""Moore's resolution is questionable."
A_defense_of_Michael_Moore_1722_1923,train,3.0,3.2,3.2,"After all, early in the movie he discards the possibility that playing violent video games and watching violent flicks can cause violence -- because Canadians like, and Japanese positively love, those."
A_defense_of_Michael_Moore_17248_17519,train,2.18,3.64,2.91,"These people do not feel the need to express sympathy, or to think about ways to avoid such incidents, but they feel the need to assert their ""rights"" and to look for quick, simple answers -- as Busch states, gun owners wanted to ""hang [the child] from the highest tree""."
A_defense_of_Michael_Moore_17520_17601,train,2.9,2.9,2.9,"This is all not mentioned by critics of Moore's movie, who claim to be objective."
A_defense_of_Michael_Moore_17603_17736,dev,2.8,2.9,3.0,"Perhaps the best example of the paranoia surrounding Moore's film is your sub-essay ""Is the end of the Heston interview itself faked?"
A_defense_of_Michael_Moore_17739_17848,train,2.9,3.0,3.1,Moore answers a simple question -- how could the scene have been filmed -- with a simple answer: two cameras.
A_defense_of_Michael_Moore_17849_18037,train,3.0,3.0,3.12,"From this, you construct an obscure conspiracy of ""re-enactment"": ""For all we can tell, Moore could have shouted 'Hey!' to make Heston turn around and then remained silent as Heston left."""
A_defense_of_Michael_Moore_17915_18037,train,3.11,3.22,3.11,"""For all we can tell, Moore could have shouted 'Hey!' to make Heston turn around and then remained silent as Heston left."""
A_defense_of_Michael_Moore_17962_17968,train,3.12,3.63,3.0,'Hey!'
A_defense_of_Michael_Moore_18038_18398,train,2.8,3.0,3.5,"Even if your ""re-enactment"" theory is true (and I see no evidence that you have actually tried to ask the people involved in the filmmaking for their opinion), this itself is not unethical, and you have no evidence whatsoever that Moore has done anything unethical here, just like you have no evidence that Moore has unethically removed parts of the interview."
A_defense_of_Michael_Moore_18399_18624,train,2.73,2.91,3.27,"You use standard filmmaking technique as a basis to construct bizarre conspiracies which sound plausible to the gullible reader, without ever providing any evidence for the implicit or explicit claims of fraud and distortion."
A_defense_of_Michael_Moore_18626_18770,train,2.8,2.7,3.2,"6)Animated history of the US. Of course the cartoon is highly oversimplified, and most critics consider it one of the weakest parts of the film."
A_defense_of_Michael_Moore_18771_19027,train,2.5,2.9,3.0,"But it makes a valid claim which you ignore entirely: That the strategy to promote ""gun rights"" for white people and to outlaw gun possession by black people was a way to uphold racism without letting an openly terrorist organization like the KKK flourish."
A_defense_of_Michael_Moore_19028_19112,train,2.83,2.83,2.83,Did the 19th century NRA in the southern states promote gun rights for black people?
A_defense_of_Michael_Moore_19113_19131,train,2.73,3.0,3.18,I highly doubt it.
A_defense_of_Michael_Moore_19132_19213,train,2.6,3.1,3.4,"But if they didn't, one of their functions was to continue the racism of the KKK."
A_defense_of_Michael_Moore_19214_19313,train,2.37,2.87,2.88,"This is the key message of this part of the animation, which is again being ignored by its critics."
A_defense_of_Michael_Moore_1924_2035,train,2.37,3.63,3.12,"If violent movies and violent videogames cannot cause violence -- then how can newscasts about violence do so?"""
A_defense_of_Michael_Moore_19315_19342,train,2.6,3.1,3.0,7) Buell shooting in Flint.
A_defense_of_Michael_Moore_19343_19508,train,2.5,3.0,3.3,"You write: ""Fact: The little boy was the class thug, already suspended from school for stabbing another kid with a pencil, and had fought with Kayla the day before""."
A_defense_of_Michael_Moore_19354_19507,train,2.57,3.29,3.43,"""Fact: The little boy was the class thug, already suspended from school for stabbing another kid with a pencil, and had fought with Kayla the day before"""
A_defense_of_Michael_Moore_19509_19639,train,2.2,3.5,3.3,This characterization of a six-year-old as a pencil-stabbing thug is exactly the kind of hysteria that Moore's film warns against.
A_defense_of_Michael_Moore_19640_19755,train,3.0,3.3,3.4,It is the typical right-wing reaction which looks for simple answers that do not contradict the Republican mindset.
A_defense_of_Michael_Moore_19756_19840,train,2.3,3.3,3.1,"The kid was a little bastard, and the parents were involved in drugs -- case closed."
A_defense_of_Michael_Moore_19841_19875,train,2.88,3.13,3.37,But why do people deal with drugs?
A_defense_of_Michael_Moore_19876_19910,train,3.5,3.2,3.0,Because it's so much fun to do so?
