id,split,V,A,D,text
116CUL034_979_1118,test,3.62,3.12,3.12,A Providers Council and a Youth Coalition are building relationships that will hopefully bear great fruit in the years to come.
117CWL008_1187_1350,test,3.11,3.11,3.11,One of us will call you to discuss how your company can become an important highly visible partner with the JCC in support of our scholarship programs.
117CWL008_1351_1448,train,3.11,2.89,3.22,"If you have any questions, please feel free to call Myrna Weinberger at 251-9467, ext. 256."
117CWL008_1449_1499,test,3.6,3.1,3.2,Thank you in advance for your consideration.
117CWL008_145_299,train,3.56,3.0,3.0,"The 9th annual JCC Auction will benefit the numerous scholarship programs of the Jewish Community Center of Indianapolis, a United Way agency."
117CWL008_1506_1565,dev,3.0,2.9,3.2,"Sincerely, Judy Laikin, Chair Auction '99 Sponsor Committee"
117CWL008_18_31,train,3.0,2.6,3.1,"July 28, 1999"
117CWL008_300_474,dev,3.2,2.8,3.2,"Because you are an organization that cares, you are invited to become an integral part of this fabulous event by becoming a corporate sponsor for JCC Auction '99."
117CWL008_38_42,train,3.38,2.88,3.0,Dear
117CWL008_481_569,train,3.5,3.4,3.3,The JCC would be very pleased to welcome your organization as a corporate sponsor.
117CWL008_49_144,train,3.0,2.86,3.0,"Join us for the ""Sale of the Century"" at JCC Auction '99, on Saturday, November 13, 1999."
117CWL008_570_662,train,3.6,3.1,3.4,We are seeking to build partnerships between businesses and our not-for-profit agency.
117CWL008_663_922,train,3.0,2.8,3.0,"As a sponsor, you and your guests will have a special evening, knowing that your tax deductible contribution will help support preschool, childcare, senior and resettlement services, as well as quality cultural events in our community."
117CWL008_929_1180,train,3.43,3.29,3.14,"Enclosed is a corporate sponsorship package that includes a sample auction book from last year's event, JCC market statistics and an overview of the many programs that will be preserved and strengthened through your generous support."
117CWL009_1257_1429,train,3.0,2.9,3.2,"One of us will call you to discuss how your company can continue to be an important, highly visible partner with the JCC in support of our scholarship programs."
117CWL009_1430_1527,train,3.14,3.0,3.0,"If you have any questions, please feel free to call Myrna Weinberger at 251-9467, ext. 256."
117CWL009_1528_1578,train,3.7,3.2,3.3,Thank you in advance for your consideration.
117CWL009_154_308,train,3.44,3.0,3.22,"The 9th annual JCC Auction will benefit the numerous scholarship programs of the Jewish Community Center of Indianapolis, a United Way agency."
117CWL009_1585_1595,train,3.17,2.66,3.17,"Sincerely,"
117CWL009_1602_1650,test,3.1,2.9,3.1,"Judy Laikin, Chair Auction '99 Sponsor Committee"
117CWL009_18_34,train,3.0,2.78,3.0,"October 27, 1998"
117CWL009_309_481,train,3.3,3.3,3.2,"Because you are an organization that cares, you are invited once again to be an integral part of this fabulous event as a corporate sponsor for JCC Auction '99."
117CWL009_41_51,train,3.12,3.0,3.12,Dear Name:
117CWL009_488_567,train,3.7,3.2,3.1,We are so grateful for your generous contribution to last year's auction.
117CWL009_568_721,train,3.14,3.14,3.14,"Your continued participation is very important to the JCC, as we work to build partnerships between businesses and our not-for-profit agency."
117CWL009_58_153,train,3.28,3.0,3.0,"Join us for the ""Sale of the Century"" at JCC Auction '99, on Saturday, November 13, 1999."
117CWL009_722_975,train,3.67,3.44,3.22,"As a sponsor, you and your guests will have a special evening, knowing that your tax deductible contribution will help support preschool, childcare, senior and resettlement services, as well as quality cultural events in our community."
117CWL009_982_1250,dev,3.1,2.9,3.1,"Enclosed is a corporate sponsorship package that includes a sample of your ad from last year's auction book, current JCC market statistics and an overview of the many JCC programs that will be preserved and strengthened through your generous support."
118CWL048_1006_1066,train,3.0,3.44,2.67,Over 150 girls are currently waiting for a Big Sister.
118CWL048_1073_1166,train,3.1,3.1,3.1,"You can make an impact by supporting Big Sisters Annual Campaign and our $200,000 goal."
118CWL048_107_216,dev,3.22,3.0,2.89,We know that children do better when they have a network of caring adults to nurture and motivate them.
118CWL048_1167_1286,train,3.0,2.8,3.0,"If you are a regular contributor to the Annual Campaign, I encourage you to consider increasing your gift by 10%."
118CWL048_1287_1430,train,3.1,3.2,3.1,"If you have not supported Big Sisters in the past, please join me in doing so by completing and returning the enclosed pledge form."
118CWL048_1437_1492,train,3.0,2.9,2.9,Early adolescence is the most vulnerable age for youth.
118CWL048_1493_1549,test,3.4,3.3,3.3,But caring adults like you can reach out and help.
118CWL048_1550_1608,train,3.29,3.29,3.14,It's the perfect time to make a world of difference.
118CWL048_1615_1625,train,3.43,2.57,3.0,"Sincerely,"
118CWL048_217_344,train,3.1,3.1,3.3,"When young people don't have that support, they need other resources for encouragement to guide them along the way."
118CWL048_25_54,dev,2.9,2.6,3.2,"Name Address City, State, Zip"
118CWL048_345_468,test,3.33,3.0,3.33,Big Sisters helps bridge that gap by providing children with the resources they need -- Big Sisters volunteers.
118CWL048_475_637,train,3.5,3.3,3.3,"Big Sisters are mentors and friends who empower girls to more fully reach their potential, experience life's opportunities and perhaps begin to dream."
118CWL048_61_71,dev,3.0,3.2,3.1,"Dear Name,"
118CWL048_638_834,train,3.5,3.13,3.25,"The relationships that are formed provide strong foundations from which healthy values and strong self-confidence can grow, helping youth become strong, independent adults of tomorrow."
118CWL048_78_106,train,2.1,3.4,2.7,It's tough growing up today.
118CWL048_841_919,train,3.43,2.86,3.14,"This year we will serve over 1,000 girls through our mentoring programs."
118CWL048_920_1005,train,3.0,3.09,3.18,"This is an impressive number; but for each girl served, more are left unserved."
118CWL049_1161_1255,train,3.6,2.9,3.2,This is positive proof that Big Sisters one-to-one mentoring program helps change lives.
118CWL049_1256_1327,test,3.57,3.57,3.71,"Today, we are offering you the opportunity to help change a life."
118CWL049_1328_1396,train,3.4,3.1,3.0,"By contributing $1,000 you can support one match for one year."
118CWL049_1397_1512,train,3.25,2.88,2.88,This money maintains the infrastructure that fosters and supports the development of effective relationships.
118CWL049_1513_1652,train,3.09,2.73,3.18,"This includes a volunteer screening process, orientation, training and ongoing supervision and support by a professional staff."
118CWL049_1659_1850,test,3.37,2.75,3.5,"As a Matchmaker you will receive a description of ""your match"" and be identified as a Matchmaker on a plaque in the Big Sisters office, in the agency newsletter and annual report."
118CWL049_1857_1918,train,3.2,3.1,3.0,"Today Big Sisters serves over 1,000 girls in central Indiana."
118CWL049_18_32,train,3.1,3.1,3.1,"August 6, 1998"
118CWL049_1919_1974,train,2.5,3.2,3.1,"But for each girl served, more are left unserved."
118CWL049_1975_2035,test,2.8,3.0,2.8,Over 235 girls are currently waiting for a Big Sister.
118CWL049_2036_2156,train,3.9,3.6,3.5,Imagine the difference the community could make if each congregation pledged its support of one Big Sisters match!
118CWL049_217_304,train,2.88,3.12,3.12,It's hard enough for her to make good decisions when she's surrounded by support.
118CWL049_2264_2274,train,3.11,3.11,3.11,"Sincerely,"
118CWL049_305_337,train,2.57,3.14,3.0,It's even harder when she isn't.
118CWL049_344_462,train,3.28,3.0,3.14,"Big Sisters helps fill that void by matching caring, responsible adult volunteers with at-risk girls, ages 8-14."
118CWL049_39_51,train,3.3,2.8,3.0,Dear Friend:
118CWL049_463_669,train,3.3,3.0,3.0,"A Big Sister is a mentor, a friend and a role model, helping a young girl to develop the self-confidence and life skills necessary to become a responsible, productive and successful adult."
118CWL049_58_70,train,3.0,2.9,2.9,Adolescence.
118CWL049_670_765,dev,3.5,3.4,3.5,"Your $1,000 contribution can put a mentor in a child's life-and hope in a child's future."
118CWL049_71_216,train,3.0,3.14,3.0,"It is a pivotal time in the life of a young girl-when small changes in her behavior, or the choices she makes, can affect her future."
118CWL049_772_1154,train,3.2,3.0,3.2,"The results of an 18-month study completed by Public/Private Ventures showed that children participating in one-to-one Big Sister and Big Brother matches for just one year, reduced first time drug use by 46%; lowered school absenteeism by 52%; cut aggressive behavior by 33%; enhanced school performance; and improved relations with family and friends."
118CWL050_1092_1209,train,3.0,2.9,3.0,A recent study by Public/Private Ventures (PPV) showed that girls who had a Big Sister for just one year:
118CWL050_111_133,dev,3.2,2.6,3.0,"Dear Mr. Philanthropy,"
118CWL050_1216_1250,train,3.7,3.1,3.2,reduced first-time drug use by 46%
118CWL050_1251_1284,train,3.3,2.5,3.1,lowered school absenteeism by 52%
118CWL050_1291_1318,train,3.2,3.0,3.1,cut violent behavior by 33%
118CWL050_1319_1398,dev,3.5,2.7,3.0,enhanced school performance showed improved peer and family relationships
118CWL050_1405_1497,test,3.29,3.14,3.0,"Former Little Sister Amy, now 18-years old, is a testament to the Big Sisters program."
118CWL050_140_228,train,3.2,3.3,3.2,"""The urgency you feel to make changes is just the extent that change will be made."
118CWL050_1504_1554,test,3.3,3.0,3.2,"""I was matched with my Big Sister in June of 1992."
118CWL050_1555_1665,test,3.6,3.0,3.2,"Since then, she and I have grown very close and I have been able to experience lots of new things."
118CWL050_1666_1826,test,3.2,2.7,3.2,"We go to movies, dinner, concerts, and other stuff like that, but I have also been able to participate in charity events and fundraiser type things."
118CWL050_1833_1925,dev,3.8,3.4,3.3,"Not only did I have a lot of fun with my Big Sister, but I learned a lot from her too."
118CWL050_18_33,train,2.9,3.1,3.1,"August 10, 1999"
118CWL050_1926_2046,train,3.7,3.3,3.4,"I have become more open-minded, more responsible, and, most importantly, I have gained a lot more self-confidence."
118CWL050_2047_2151,train,4.0,3.1,2.9,I am very thankful to the Big Sisters program for allowing me this very special opportunity.
118CWL050_2158_2235,train,3.33,3.11,3.11,"In 1998, Big Sisters served 972 young people through its many programs."
118CWL050_2236_2264,train,2.9,3.0,2.8,But the need is still great.
118CWL050_2265_2324,train,2.38,3.0,2.88,Over 170 young people are still waiting for a mentor.
118CWL050_229_253,train,3.0,3.14,3.29,Do not sit this one out.
118CWL050_2331_2435,dev,3.0,2.9,3.0,You are an important part in making sure these young people are matched with caring adult mentors.
118CWL050_2436_2656,train,3.0,3.0,3.0,"Will you make a financial gift to Big Sisters in 1999 that will ensure that more young people receive the guidance they need, that more young people stay in school, stay off drugs and make good choices?"
118CWL050_254_274,train,2.83,3.0,3.5,Do not play it safe.
118CWL050_2663_2741,train,3.5,3.12,3.38,Your contribution will be used to recruit and retain quality volunteers.
118CWL050_2742_2992,test,3.14,2.86,3.14,"It will also be used to help maintain the infrastructure that fosters and supports the development of effective relationships, including volunteer orientation and training and ongoing supervision and support by a professional staff."
118CWL050_275_347,train,3.29,2.71,3.29,Understand the world and change it where it needs to be changed...
118CWL050_2993_3028,train,3.5,3.88,3.5,This year your gift can go farther!
118CWL050_3035_3195,dev,3.1,2.9,3.1,"Gifts of $100 or more will be matched thanks to a special 25th Anniversary $100,000 Challenge Grant and will be placed in the Growth For Girls Fund."
118CWL050_3196_3320,train,3.2,3.2,3.1,"This fund will support the goal of having 550 mentoring relationships by the end of 1999 and 1,200 by the end of 2004."
118CWL050_3327_3457,train,3.0,3.1,3.2,"If you would like to find out more about the Big Sisters program, please call us, (317) 634-6102 and ask for Ellen Robinson."
118CWL050_3458_3527,train,3.6,3.1,3.1,"Thank you very much for your time, attention and consideration."
118CWL050_348_378,train,3.22,3.0,3.33,Make our society better.
118CWL050_3534_3544,train,3.17,2.67,3.0,"Sincerely,"
118CWL050_3602_3606,train,3.0,2.8,3.0,P.S.
118CWL050_3607_3658,train,3.4,3.7,3.0,"When you give to Big Sisters, you can get 50% back!"
118CWL050_3659_3849,train,3.1,2.7,3.0,"For a minimum contribution of $250, you become eligible for a 50% Indiana state tax credit through the Indiana Department of Commerce Neighborhood Assistance Program (NAP)."
118CWL050_379_453,dev,3.5,3.0,3.2,"Make a world worthy of the children that your generation will bear."""
118CWL050_3850_3892,train,2.8,2.9,2.8,A limited number of credits are available.
118CWL050_3893_4019,train,3.0,2.9,3.1,"To receive an application form, check the NAP box on the enclosed pledge card or call us, (317) 634-6102, ext. 20."
118CWL050_40_104,train,3.0,2.5,3.0,"Mr. Caring Philanthropy 01234 Giving Way Contribution, USA 56789"
118CWL050_454_467,train,3.0,2.8,3.0,-- Carl Sagan
118CWL050_474_564,train,3.25,2.75,3.37,You can help make positive changes in the lives of at-risk youth in central Indiana.
118CWL050_565_768,dev,2.5,3.1,2.9,"We often hear about economic poverty, but what some of these young people are growing up with is emotional poverty-they have often given up on hope and the possibility of a successful future."
118CWL050_769_810,train,3.2,3.2,3.2,"With your help, we can change that."
118CWL050_817_929,train,3.6,3.4,3.2,Many Little Sisters are preparing to go back to school this fall full of hope and with a positive outlook.
118CWL050_930_1091,train,3.8,3.6,3.3,"Thanks to our Big Sisters volunteers, these young people are self-confident, believe in themselves and are beginning to realize their full potential."
119CWL041_1109_1187,train,3.29,3.14,3.14,"Please consider joining the Chairman's Roundtable with a gift of $1,000."
119CWL041_1188_1245,train,3.3,3.0,3.1,I have enclosed a pledge card for your convenience.
119CWL041_1246_1415,train,3.0,2.86,2.71,"We would like to announce the success of this year's campaign at the Annual Meeting on April 27, so please return you pledge or gift within the next 30 days."
119CWL041_140_221,train,3.25,3.25,3.38,"As a former board member, the success of the YMCA is still important to me."
119CWL041_1422_1432,train,3.6,3.1,3.1,Thank you.
119CWL041_1439_1449,train,3.4,3.0,3.4,"Sincerely,"
119CWL041_1456_1479,train,3.0,2.8,3.0,"Richard H. Gilbert, Jr."
119CWL041_1480_1532,train,3.2,2.9,3.0,Past Board Member YMCA of Greater Indianapolis
119CWL041_18_32,train,3.0,3.0,3.0,"March 29, 1999"
119CWL041_222_312,train,3.0,3.0,3.25,We must be able to reach all youth and families interested in values-based programs.
119CWL041_373_423,train,3.2,2.9,3.1,New initiatives in the inner-city are taking hold.
119CWL041_39_64,test,3.0,2.8,3.0,"Name Address City, ST Zip"
119CWL041_424_593,test,3.38,3.12,3.25,"The Urban Mission Branch is reaching out to middle school youth with programs based on caring, honesty, respect and responsibility for themselves and others."
119CWL041_600_684,train,2.8,3.0,2.9,"For some, these are very different messages from the ones heard in the street."
119CWL041_71_81,train,3.0,2.8,3.0,Dear Name:
119CWL041_851_942,dev,3.2,3.0,3.0,You have shared in the vision and the leadership of the YMCA of Greater Indianapolis.
119CWL041_88_139,train,3.0,3.0,3.0,The 1999 Invest in Youth Campaign is in full swing.
119CWL041_943_1108,train,3.25,2.87,3.25,"I now invite you to continue to support the mission and the message that is so important to building strong kids, strong families and strong communities."
20000410_nyt-NEW_1101_1237,train,3.0,3.0,3.0,"The last visitor was then-U.S. Rep. Bill Richardson of New Mexico, who went to help a pair of U.S. oilmen in diplomatic trouble."
20000410_nyt-NEW_1241_1336,train,3.0,2.56,2.89,"Hall flies to Amman, Jordan, on Friday, where he'll spend the night before driving to Iraq."
20000410_nyt-NEW_1374_1422,train,3.0,2.71,3.0,Hall is to return to Washington on April 22.
20000410_nyt-NEW_1426_1455,train,3.0,3.0,3.12,Story Filed By Cox Newspapers
20000410_nyt-NEW_284_564,train,2.8,3.3,2.8,"The Dayton Democrat, who has traveled to other crisis points including Sierra Leone and North Korea, will spend three days visiting hospitals and other facilities to seek understanding why aid has been ineffective in stemming malnourishment and other medical problems."
20000410_nyt-NEW_47_77,train,3.17,2.83,3.17,By Scott Montgomery Washington
20000410_nyt-NEW_568_743,train,2.6,3.1,2.9,"Iraq has been under economic sanctions since the war ended, which some say have thwarted the country's ability to recover from the devastation of the bombing campaign."
20000410_nyt-NEW_747_883,train,2.22,3.11,2.67,"The Persian Gulf War destroyed much of the country's medical infrastructure, according to a report by the World Health Organization."
20000410_nyt-NEW_81_280,test,2.9,2.9,3.0,"The Iraqi government has agreed to let U.S. Rep. Tony Hall visit the country next week to assess a humanitarian crisis that has festered since the Gulf War of 1990, Hall's office said Monday."
20000410_nyt-NEW_888_984,train,2.5,2.9,2.8,In 1996 the WHO found that much of the population existed in a state of ``semi starvation.''
20000410_nyt-NEW_988_1100,train,3.0,3.1,3.2,"Hall will be only the second member of Congress to travel in Iraq since the war, according to Hall's office."
20000410_nyt-NEW_9_43,train,3.1,2.7,3.0,Iraq clears visit by Ohio official
20000415_apw_eng-NEW_1244_1347,dev,2.6,3.3,3.0,"The Iraqi government blames the embargo for the malnutrition, infant mortality and other hardships."
20000415_apw_eng-NEW_1351_1507,train,2.82,3.0,3.27,The sanctions cannot be lifted until U.N. inspectors certify that Iraq has eliminated its weapons of mass destruction and the means to produce them.
20000415_apw_eng-NEW_1508_1579,train,2.5,2.7,2.9,Iraq says it has done so and has barred inspectors since late 1998.
20000415_apw_eng-NEW_1583_1631,train,3.1,3.1,3.1,At least one other congressman has visited Iraq.
20000415_apw_eng-NEW_1632_1735,train,3.0,3.0,3.0,Energy Secretary Bill Richardson went to Baghdad in 1995 while a representative for New Mexico.
20000415_apw_eng-NEW_257_462,dev,2.86,3.0,3.14,"Hall, an Ohio Democrat and one of very few U.S. congressmen to visit Iraq since the 1991 Gulf War over Kuwait, is scheduled to embark Sunday the 12-hour overland trip to the Iraqi capital, Baghdad."
20000415_apw_eng-NEW_466_657,train,3.12,2.87,3.25,"He did not speak to reporters in Jordan, but he told The Associated Press before leaving the United States that he hopes to ""separate the humanitarian work from the political issues."""
20000415_apw_eng-NEW_47_65,train,3.0,3.09,3.09,"AMMAN, Jordan (AP)"
20000415_apw_eng-NEW_662_840,train,2.2,3.2,3.1,"During his four days in Iraq, Hall said he wanted to investigate reports from relief agencies that a quarter of Iraqi children may be suffering from chronic malnutrition."
20000415_apw_eng-NEW_66_253,train,2.9,3.2,2.8,"U.S. Representative Tony Hall arrived in Jordan on Saturday en route to Iraq, where he is expected to look into the plight of Iraqis after nearly 10 years of U.N. trade sanctions."
20000415_apw_eng-NEW_844_984,train,3.0,2.86,3.0,He said he would pay particular attention to what happens to food and medicine entering the country under the U.N. oil-for-food program.
20000415_apw_eng-NEW_985_1240,dev,2.7,3.4,3.1,"If supplies are not reaching the people who need them, Hall said, he wanted to find out whether the United Nations or relief agencies needed to handle things differently, or whether ""Iraq needs to get out of the way and let us do the job."""
20000415_apw_eng-NEW_9_43,train,3.11,2.89,3.0,Ohio Congressman Arrives in Jordan
20000419_apw_eng-NEW_1062_1183,test,2.57,3.29,3.57,"Iraq says the United States and Britain hold up delivery of needed supplies, using their clout in the United Nations."
20000419_apw_eng-NEW_115_351,train,3.1,2.7,3.0,A U.S. lawmaker assessing the impact of U.N. sanctions on Iraq said Wednesday it is important not only to force Baghdad to give up its weapons of mass destruction but also to do more to ease the hardships on ordinary Iraqis.
20000419_apw_eng-NEW_1184_1349,train,2.9,3.3,3.3,The U.S. government says it wants to ensure that Iraq is not buying items that appear to be humanitarian in nature but that could be used for making weapons.
20000419_apw_eng-NEW_355_564,train,2.89,3.0,2.89,"Rep. Tony Hall, D-Ohio, did not call for a lifting of sanctions imposed on Iraq for its 1990 invasion of Kuwait, but said the United Nations should make sure that sanctions do not hurt innocent Iraqis."
20000419_apw_eng-NEW_49_94,train,3.0,3.0,3.0,"By HASSAN ABDULWAHAB, Associated Press Writer"
20000419_apw_eng-NEW_568_766,test,2.87,2.75,3.13,"""It was very, very important"" to compel Iraq to rid itself of weapons of mass destruction so that ""it cannot use or export them to other countries,"" he told Associated Press Television News."
20000419_apw_eng-NEW_770_902,test,3.0,3.0,3.12,But he insisted the international community can do a much better job in helping Iraq deal with its economic and health problems.
20000419_apw_eng-NEW_906_1058,train,3.0,3.0,3.0,"One way would be to speed up the flow of health supplies and other urgent commodities to the country under a U.N. humanitarian program, he said."
20000419_apw_eng-NEW_95_111,dev,2.83,2.66,2.83,"BASRA, Iraq (AP)"
20000419_apw_eng-NEW_9_45,train,3.12,3.38,3.25,Lawmaker Appeals for Innocent Iraqis
20020731-nyt_10070_10259,train,2.75,3.12,3.0,The United States cut virtually all military links with Indonesia in 1999 after its forces were implicated in the violence that swept East Timor after that territory voted for independence.
20020731-nyt_10260_10540,train,3.1,3.1,3.2,"On Thursday, Powell and representatives of the nations of the Asian group, including Indonesia, are expected to sign a declaration promising cooperation to prevent terrorism by sharing information, blocking funds, tightening borders and making it hard to use forged travel papers."
20020731-nyt_10541_10760,train,2.7,3.0,3.2,"""We recognized that terrorism is a global threat and that the disturbing acts of terrorism and transnational crimes, which continue to threaten world peace and stability, must be tackled by the international community,"""
20020731-nyt_10541_10807,train,2.89,2.89,3.22,"""We recognized that terrorism is a global threat and that the disturbing acts of terrorism and transnational crimes, which continue to threaten world peace and stability, must be tackled by the international community,"" the ministers said in a communique on Tuesday."
20020731-nyt_10808_10992,train,3.0,2.88,3.12,"Powell is among the representatives from 13 nations outside Southeast Asia, including China, Japan and Russia, that are taking part in the annual meeting of the group's regional forum."
20020731-nyt_10993_11157,train,2.9,3.2,3.0,"Terrorism dominates the agenda, though the possibility of a meeting here between Powell and his North Korean counterpart, Paek Nam Sun, has generated the most news."
20020731-nyt_11158_11271,train,3.0,2.71,3.0,It would be the highest-level contact between the United States and North Korea since President Bush took office.
20020731-nyt_11272_11418,train,3.0,3.0,3.1,"Powell heads to Indonesia's capital, Jakarta, late on Thursday before finishing a weeklong trip through the region in the Philippines on Saturday."
20020731-nyt_1140_1306,train,2.9,2.9,3.1,The committee's action comes six months after federal prosecutors ended a lengthy criminal investigation into Torricelli's activities without filing criminal charges.
20020731-nyt_11419_11553,train,3.2,2.7,3.1,"He said that when he arrives in Jakarta, he will have ""some ideas and some initiatives"" to present to President Megawati Sukarnoputri."
20020731-nyt_11473_11506,train,3.0,2.8,3.1,"""some ideas and some initiatives"""
20020731-nyt_11554_11817,test,2.86,3.29,3.14,"Indonesia is already receiving $400,000 in the current fiscal year for civilian training programs and is to receive a like amount next year; and the United States expects to provide an additional $16 million this year to train police officers in counterterrorism."
20020731-nyt_11818_11969,train,3.0,2.9,2.9,"At the same time, the Pentagon is reviewing how to allocate another $17 million in ""counterterrorism fellowships,"" some of which could go to Indonesia."
20020731-nyt_11901_11932,train,2.9,3.0,3.1,"""counterterrorism fellowships,"""
20020731-nyt_11970_12165,train,3.11,3.0,3.11,"But a senior State Department official also acknowledged that some in the administration and Congress are pushing for more direct military cooperation, which would require congressional approval."
20020731-nyt_12166_12359,train,3.13,3.25,3.5,"""I think they recognize the danger that we all face and I think they have been cooperating more fully with us as time goes by, and I'm quite sure that Mrs. Megawati is committed to this cause,"""
20020731-nyt_12166_12385,train,3.0,2.89,3.22,"""I think they recognize the danger that we all face and I think they have been cooperating more fully with us as time goes by, and I'm quite sure that Mrs. Megawati is committed to this cause,"" Powell said in Singapore."
20020731-nyt_12386_12570,train,3.2,3.1,3.1,"He met there with Prime Minister Goh Chok Tong, who endorsed the idea of renewed military ties between the United States and Indonesia as an important step in stabilizing that country."
20020731-nyt_12571_12746,train,2.7,3.1,3.2,"Powell contended that it was not inconsistent to want to foster cooperation even with an organization like the Indonesian military, which has a history of human rights abuses."
20020731-nyt_12747_12920,dev,3.1,3.0,3.1,"""If you get young officers, expose them to a military organization that is within a democratic political institution, such as the United States, then that rubs off on them,"""
20020731-nyt_12747_12929,train,2.82,2.91,3.09,"""If you get young officers, expose them to a military organization that is within a democratic political institution, such as the United States, then that rubs off on them,"" he said."
20020731-nyt_12930_13027,train,3.0,2.62,3.0,"In Malaysia, Powell met with Prime Minister Mahathir Mohamad, who has led the country since 1981."
20020731-nyt_13028_13273,test,3.2,3.2,3.0,"The Malaysian foreign minister, Syed Hamid Albar, later told local reporters that Powell had proposed that American and Malaysian officials review the idea of forming a regional training center in Malaysia to coordinate antiterrorism activities."
20020731-nyt_1307_1519,train,2.75,3.0,3.25,"The ethics panel, to which evidence from the criminal case was forwarded, concluded its review just as Torricelli is gearing up his campaign for re-election against the Republican candidate, Douglas R. Forrester."
20020731-nyt_13274_13468,train,2.67,2.89,3.0,His brief stop in Malaysia also highlighted the moral ambiguities of the effort to prevent terrorism and its emphasis on cooperation with governments that the United States has often criticized.
20020731-nyt_13469_13724,train,2.7,3.0,2.9,"The United States once distanced itself from Mahathir for strong-arm tactics with political rivals, and human rights groups criticize him for arresting and jailing scores of suspected militants, including some who may be linked to al-Qaida, without trial."
20020731-nyt_13725_13978,test,2.8,3.2,2.8,"Powell said his discussions with Mahathir ""touched on the case"" of his former deputy, Anwar Ibrahim, who is serving a 15-year sentence on charges of sodomy and abuse of power after trials that Powell said the United States had ""always felt"" were flawed."
20020731-nyt_13952_13965,train,3.0,3.11,2.89,"""always felt"""
20020731-nyt_13979_14282,train,2.9,3.1,3.2,"The assistant secretary of state for East Asian and Pacific affairs, James Kelly, met on Tuesday morning with Anwar's wife, Wan Azizah Wan Ismail, for what she later told Malaysian reporters was a discussion about both the detention of her husband and six supporters, and the campaign against terrorism."
20020731-nyt_140_161,train,1.86,3.0,3.0,"""severely admonished"""
20020731-nyt_14361_14544,train,3.3,3.2,3.2,"Microsoft plans to announce on Wednesday a partnership with AT&T Wireless Services to offer software for wireless devices and services, a person close to the talks said Tuesday night."
20020731-nyt_14545_14799,train,2.9,3.0,2.9,The deal would be part of Microsoft's drive to sign up wireless carriers to use its so-called smart phone software -- a pared-down version of the Windows operating system -- and services that Microsoft is developing as part of its .Net Internet strategy.
20020731-nyt_14800_14850,train,2.9,2.7,3.1,Neither Microsoft nor AT&T Wireless would comment.
20020731-nyt_14851_14939,train,3.3,2.8,3.3,The main market for the Microsoft-AT&T partnership is expected to be business customers.
20020731-nyt_14940_15044,train,2.7,2.9,2.9,Microsoft's efforts to persuade wireless carriers to use its cell phone operating system have struggled.
20020731-nyt_15045_15159,train,2.9,3.0,2.9,"It has run into particular opposition from companies aligned with Nokia, which has developed a competing software."
20020731-nyt_15160_15309,train,3.4,3.1,3.5,"But Microsoft's potential advantage, analysts say, is its ability to link its cell phone software to its desktop PC software, a Microsoft stronghold."
20020731-nyt_1520_1662,train,2.9,2.9,3.0,"After months in which polls showed Torricelli well ahead of his relatively unknown Republican rival, the contest has narrowed in recent weeks."
20020731-nyt_15310_15443,train,3.0,3.0,3.0,"Customers who want access to Microsoft desktop e-mail, documents and calendar information may prefer Microsoft's wireless technology."
20020731-nyt_15444_15550,test,3.0,2.7,3.0,"In recent months, Microsoft has announced partnerships with wireless carriers like Verizon and Sprint PCS."
20020731-nyt_15601_15839,train,3.1,3.2,3.1,"Less than three weeks after outfielder Cliff Floyd was imported to Montreal to play a pivotal part in the Expos' playoff plans, he was traded to Boston Tuesday night to try his hand in what the Red Sox hope will be their postseason plans."
20020731-nyt_15840_16082,train,2.5,3.0,2.62,"Floyd did not produce the kind of offense the Expos expected from him, so Omar Minaya, the Expos' aggressive rookie general manager, turned around and sent him to the Red Sox in exchange two South Korean pitchers and a player yet to be named."
20020731-nyt_16083_16149,train,3.3,3.3,3.2,The teams made the deal less than 24 hours before Tuesday's 4 p.m.
20020731-nyt_16150_16218,train,3.0,2.9,3.0,deadline for making trades without first getting waivers on players.
20020731-nyt_16219_16361,train,3.0,3.0,3.0,"Minaya obtained Floyd from the Florida Marlins on July 11, only two weeks after he stunned baseball by acquiring Bartolo Colon from Cleveland."
20020731-nyt_16362_16535,dev,3.1,2.8,3.0,"Colon has won four of five decisions for the Expos, but Floyd batted only .208 for them while hitting three home runs, including one Tuesday night, and driving in four runs."
20020731-nyt_16536_16609,test,3.0,3.0,3.0,"With the Marlins Floyd bated .287, hit 18 home runs and drove in 57 runs."
20020731-nyt_16610_16825,train,3.0,2.63,3.12,"The Expos, who had a 46-41 record when they made their first Floyd deal, had only a 7-12 record with him on the team, dropping from 9 1/2 games behind Atlanta in the National League East to as many as 16 games back."
20020731-nyt_1663_1894,train,2.9,3.1,3.2,"It was the first time that the Senate Ethics Committee had voted to take action against a senator since 1995, when it recommended that Bob Packwood, an Oregon Republican, be expelled on the ground of sexual and official misconduct."
20020731-nyt_16826_17063,train,3.0,3.0,3.0,"Floyd can be a free agent after this season, and Minaya decided it would be more prudent to trade him and get value in return than have to settle for a draft choice or two as compensation when he signed with another team as a free agent."
20020731-nyt_17064_17114,train,3.1,2.7,3.2,The Expos acquired Sun Woo-kim and Seung Jun-song.
20020731-nyt_17115_17161,train,3.0,2.75,3.0,"Kim, 24, is a right-handed pitcher from Seoul."
20020731-nyt_17162_17193,train,3.09,2.54,2.91,The Red Sox signed him in 1997.
